date,sku_id,quantity
2025-02-26,241756.0,59
2025-02-26,249573.0,1
2025-02-26,258963.0,4
2025-02-26,261386.0,1
2025-02-26,267304.0,1
2025-02-26,267419.0,14
2025-02-26,268583.0,10
2025-02-26,271105.0,2
2025-02-26,271134.0,1
2025-02-26,271153.0,6
2025-02-26,271573.0,1
2025-02-26,271574.0,1
2025-02-26,272394.0,1
2025-02-26,274128.0,3
2025-02-26,281896.0,6
2025-02-26,282065.0,1
2025-02-26,283493.0,3
2025-02-26,299611.0,3
2025-02-26,299612.0,2
2025-02-26,305965.0,5
2025-02-26,312261.0,2
2025-02-26,312512.0,2
2025-02-26,313251.0,11
2025-02-26,313256.0,1
2025-02-26,314518.0,33
2025-02-26,318995.0,15
2025-02-26,319317.0,4
2025-02-26,336167.0,4
2025-02-26,336748.0,1
2025-02-26,353202.0,2
2025-02-26,354129.0,1
2025-02-26,354549.0,6
2025-02-26,357727.0,4
2025-02-26,357735.0,4
2025-02-26,357736.0,2
2025-02-26,357744.0,6
2025-02-26,357750.0,1
2025-02-26,357751.0,4
2025-02-26,372468.0,27
2025-02-26,376449.0,12
2025-02-26,391332.0,3
2025-02-26,391333.0,2
2025-02-26,406746.0,1
2025-02-26,408747.0,26
2025-02-26,408759.0,32
2025-02-26,412780.0,1
2025-02-26,414830.0,6
2025-02-26,414831.0,5
2025-02-26,415290.0,1
2025-02-26,417200.0,1
2025-02-26,417203.0,2
2025-02-26,417204.0,1
2025-02-26,419031.0,1
2025-02-26,419037.0,4
2025-02-26,422920.0,1
2025-02-26,422929.0,21
2025-02-26,422936.0,1
2025-02-26,423021.0,17
2025-02-26,423082.0,7
2025-02-26,428106.0,2
2025-02-26,428149.0,2
2025-02-26,428151.0,3
2025-02-26,428152.0,2
2025-02-26,428962.0,2
2025-02-26,430717.0,26
2025-02-26,433044.0,8
2025-02-26,437363.0,1
2025-02-26,439598.0,1
2025-02-26,442021.0,2
2025-02-26,442620.0,1
2025-02-26,444038.0,18
2025-02-26,444716.0,2
2025-02-26,445145.0,14
2025-02-26,445483.0,5
2025-02-26,445947.0,10
2025-02-26,445950.0,7
2025-02-26,445955.0,1
2025-02-26,448090.0,1
2025-02-26,448407.0,12
2025-02-26,448839.0,225
2025-02-26,449959.0,24
2025-02-26,449961.0,4
2025-02-26,453428.0,88
2025-02-26,453539.0,11
2025-02-26,453548.0,14
2025-02-26,453549.0,7
2025-02-26,453563.0,6
2025-02-26,453579.0,4
2025-02-26,453934.0,43
2025-02-26,455198.0,18
2025-02-26,458994.0,82
2025-02-26,459302.0,1
2025-02-26,459503.0,9
2025-02-26,460283.0,3
2025-02-26,460286.0,2
2025-02-26,460293.0,8
2025-02-26,460897.0,71
2025-02-26,462119.0,12
2025-02-26,462464.0,15
2025-02-26,462477.0,25
2025-02-26,462479.0,7
2025-02-26,462665.0,30
2025-02-26,463136.0,2
2025-02-26,464684.0,3
2025-02-26,464805.0,2
2025-02-26,465794.0,23
2025-02-26,466062.0,11
2025-02-26,467197.0,6
2025-02-26,467332.0,5
2025-02-26,467338.0,1
2025-02-26,468961.0,11
2025-02-26,468970.0,11
2025-02-26,468972.0,1
2025-02-26,468974.0,10
2025-02-26,468977.0,50
2025-02-26,470329.0,40
2025-02-26,473840.0,5
2025-02-26,477192.0,1
2025-02-26,478862.0,35
2025-02-26,481150.0,6
2025-02-26,483451.0,15
2025-02-26,483452.0,1
2025-02-26,484307.0,22
2025-02-26,484813.0,40
2025-02-26,484845.0,2
2025-02-26,485772.0,2
2025-02-26,488037.0,6
2025-02-26,488642.0,4
2025-02-26,490663.0,3
2025-02-26,491357.0,8
2025-02-26,491362.0,1
2025-02-26,491368.0,3
2025-02-26,491384.0,8
2025-02-26,492711.0,75
2025-02-26,492718.0,53
2025-02-26,492720.0,18
2025-02-26,492968.0,33
2025-02-26,493044.0,1
2025-02-26,493421.0,1
2025-02-26,493521.0,83
2025-02-26,493604.0,27
2025-02-26,494030.0,28
2025-02-26,494661.0,3
2025-02-26,494662.0,4
2025-02-26,494663.0,2
2025-02-26,495768.0,1
2025-02-26,496821.0,15
2025-02-26,498110.0,7
2025-02-26,498173.0,22
2025-02-26,498510.0,8
2025-02-26,498843.0,10
2025-02-26,498870.0,1
2025-02-26,499958.0,111
2025-02-26,501285.0,54
2025-02-26,501504.0,17
2025-02-26,501510.0,1
2025-02-26,502609.0,65
2025-02-26,502610.0,84
2025-02-26,502611.0,20
2025-02-26,502612.0,8
2025-02-26,502613.0,4
2025-02-26,502614.0,1
2025-02-26,502616.0,3
2025-02-26,502617.0,3
2025-02-26,502619.0,4
2025-02-26,502620.0,6
2025-02-26,502622.0,22
2025-02-26,505180.0,24
2025-02-26,505413.0,2
2025-02-26,505415.0,2
2025-02-26,505444.0,5
2025-02-26,505744.0,2
2025-02-26,506365.0,1
2025-02-26,506726.0,1
2025-02-26,506761.0,107
2025-02-26,506764.0,5
2025-02-26,508094.0,1
2025-02-26,508174.0,28
2025-02-26,508175.0,18
2025-02-26,508947.0,45
2025-02-26,509150.0,1
2025-02-26,509413.0,8
2025-02-26,509670.0,42
2025-02-26,509736.0,10
2025-02-26,510907.0,82
2025-02-26,511681.0,5
2025-02-26,511874.0,7
2025-02-26,512000.0,1
2025-02-26,512063.0,10
2025-02-26,512238.0,44
2025-02-26,516561.0,8
2025-02-26,524907.0,1
2025-02-26,527553.0,1
2025-02-26,540974.0,6
2025-02-26,542845.0,38
2025-02-26,542847.0,10
2025-02-26,542848.0,38
2025-02-26,542850.0,90
2025-02-26,542851.0,3
2025-02-26,542879.0,2
2025-02-26,543273.0,3
2025-02-26,543828.0,5
2025-02-26,545479.0,1
2025-02-26,545481.0,4
2025-02-26,547511.0,3
2025-02-26,548228.0,65
2025-02-26,548267.0,10
2025-02-26,549574.0,1
2025-02-26,550077.0,1
2025-02-26,550495.0,1
2025-02-26,550496.0,6
2025-02-26,550866.0,6
2025-02-26,550878.0,1
2025-02-26,558626.0,9
2025-02-26,558983.0,1
2025-02-26,561578.0,2
2025-02-26,562250.0,8
2025-02-26,562310.0,1
2025-02-26,562338.0,408
2025-02-26,563797.0,6
2025-02-26,563851.0,3
2025-02-26,564477.0,3
2025-02-26,564943.0,10
2025-02-26,565356.0,2
2025-02-26,568756.0,2
2025-02-26,569459.0,1
2025-02-26,576395.0,1
2025-02-26,578111.0,1
2025-02-26,584609.0,4
2025-02-26,585375.0,10
2025-02-26,586039.0,3
2025-02-26,586041.0,68
2025-02-26,586045.0,20
2025-02-26,586194.0,3
2025-02-26,588505.0,5
2025-02-26,588631.0,2
2025-02-26,588637.0,1
2025-02-26,588640.0,3
2025-02-26,588644.0,1
2025-02-26,589689.0,171
2025-02-26,594052.0,34
2025-02-26,594654.0,32
2025-02-26,594662.0,3
2025-02-26,594666.0,4
2025-02-26,596506.0,10
2025-02-26,597317.0,1
2025-02-26,597549.0,3
2025-02-26,600343.0,13
2025-02-26,601299.0,1
2025-02-26,602926.0,8
2025-02-26,609430.0,2
2025-02-26,610612.0,33
2025-02-26,610614.0,11
2025-02-26,610617.0,14
2025-02-26,610623.0,8
2025-02-26,610624.0,14
2025-02-26,610627.0,15
2025-02-26,610640.0,12
2025-02-26,610660.0,2
2025-02-26,610662.0,4
2025-02-26,610674.0,1
2025-02-26,610676.0,26
2025-02-26,610682.0,1
2025-02-26,613112.0,1
2025-02-26,613530.0,2
2025-02-26,613536.0,2
2025-02-26,614850.0,169
2025-02-26,617508.0,1
2025-02-26,624510.0,5
2025-02-26,629531.0,14
2025-02-26,634615.0,25
2025-02-26,635573.0,1
2025-02-26,635574.0,1
2025-02-26,636845.0,1
2025-02-26,639593.0,22
2025-02-26,641224.0,44
2025-02-26,649641.0,28
2025-02-26,661325.0,13
2025-02-26,679331.0,1
2025-02-26,682690.0,1
2025-02-26,684348.0,1
2025-02-26,684413.0,3
2025-02-26,695670.0,1
2025-02-26,706689.0,2
2025-02-26,710171.0,1
2025-02-26,729992.0,1
2025-02-26,777932.0,3
2025-02-26,789547.0,1
2025-02-26,808545.0,27
2025-02-26,829223.0,6
2025-02-26,829225.0,1
2025-02-26,829228.0,34
2025-02-26,904031.0,1
2025-02-26,934380.0,1
2025-02-26,952602.0,10
2025-02-26,953999.0,1
2025-02-26,970783.0,3
2025-02-26,1016382.0,7
2025-02-26,1040997.0,1
2025-02-26,1043323.0,1
2025-02-26,1043501.0,1
2025-02-26,1047576.0,13
2025-02-26,1059456.0,1
2025-02-26,1076565.0,1
2025-02-26,1117623.0,1
2025-02-26,1137769.0,1
2025-02-26,1138847.0,9
2025-02-26,1143636.0,7
2025-02-26,1152838.0,6
2025-02-26,1179280.0,16
2025-02-26,1255795.0,1
2025-02-26,1260905.0,2
2025-02-26,1321011.0,7
2025-02-26,1327524.0,1
2025-02-26,1330715.0,3
2025-02-26,1392212.0,2
2025-02-26,1394338.0,2
2025-02-26,1395824.0,7
2025-02-26,1396847.0,12
2025-02-26,1417743.0,7
2025-02-26,1424322.0,2
2025-02-26,1427724.0,65
2025-02-26,1427725.0,6
2025-02-26,1435048.0,14
2025-02-26,1435063.0,2
2025-02-26,1446147.0,5
2025-02-26,1446148.0,6
2025-02-26,1461763.0,4
2025-02-26,1467034.0,37
2025-02-26,1473900.0,3
2025-02-26,1627829.0,2
2025-02-26,1654145.0,7
2025-02-26,1669435.0,2
2025-02-26,1669436.0,1
2025-02-26,1669437.0,13
2025-02-26,1669439.0,16
2025-02-26,1669440.0,6
2025-02-26,1669442.0,1
2025-02-27,70580.0,28
2025-02-27,71248.0,20
2025-02-27,71255.0,7
2025-02-27,71259.0,4
2025-02-27,94404.0,2
2025-02-27,97466.0,1
2025-02-27,137436.0,36
2025-02-27,143770.0,53
2025-02-27,143785.0,155
2025-02-27,143787.0,108
2025-02-27,150871.0,2
2025-02-27,152268.0,1
2025-02-27,152269.0,27
2025-02-27,152500.0,6
2025-02-27,152506.0,4
2025-02-27,152507.0,4
2025-02-27,165115.0,22
2025-02-27,168459.0,6
2025-02-27,168465.0,4
2025-02-27,168471.0,33
2025-02-27,168472.0,45
2025-02-27,168474.0,5
2025-02-27,168771.0,76
2025-02-27,168773.0,6
2025-02-27,168774.0,6
2025-02-27,168775.0,3
2025-02-27,170635.0,3
2025-02-27,170645.0,2
2025-02-27,170650.0,1
2025-02-27,171951.0,6
2025-02-27,178801.0,29
2025-02-27,178951.0,41
2025-02-27,178952.0,19
2025-02-27,179023.0,1
2025-02-27,183670.0,3
2025-02-27,183983.0,2
2025-02-27,185186.0,9
2025-02-27,185233.0,3
2025-02-27,185234.0,7
2025-02-27,192408.0,2
2025-02-27,193759.0,2
2025-02-27,241751.0,15
2025-02-27,241756.0,68
2025-02-27,261386.0,1
2025-02-27,267304.0,6
2025-02-27,268583.0,13
2025-02-27,271134.0,3
2025-02-27,271153.0,44
2025-02-27,271574.0,2
2025-02-27,281896.0,2
2025-02-27,282065.0,1
2025-02-27,283493.0,2
2025-02-27,299611.0,2
2025-02-27,299612.0,3
2025-02-27,305965.0,4
2025-02-27,312261.0,5
2025-02-27,318995.0,2
2025-02-27,319317.0,3
2025-02-27,336167.0,8
2025-02-27,336748.0,5
2025-02-27,348285.0,35
2025-02-27,354129.0,2
2025-02-27,354549.0,4
2025-02-27,357744.0,4
2025-02-27,376449.0,6
2025-02-27,378528.0,1
2025-02-27,406740.0,1
2025-02-27,408747.0,45
2025-02-27,408759.0,26
2025-02-27,414821.0,2
2025-02-27,414830.0,4
2025-02-27,414831.0,9
2025-02-27,414832.0,5
2025-02-27,415290.0,3
2025-02-27,415360.0,1
2025-02-27,417201.0,1
2025-02-27,419037.0,1
2025-02-27,422913.0,3
2025-02-27,422929.0,15
2025-02-27,423021.0,26
2025-02-27,423082.0,1
2025-02-27,423417.0,1
2025-02-27,428106.0,3
2025-02-27,430717.0,8
2025-02-27,433044.0,15
2025-02-27,437255.0,20
2025-02-27,442620.0,3
2025-02-27,444038.0,5
2025-02-27,445145.0,10
2025-02-27,445483.0,10
2025-02-27,445947.0,27
2025-02-27,445950.0,15
2025-02-27,445955.0,4
2025-02-27,445956.0,2
2025-02-27,448407.0,16
2025-02-27,448839.0,118
2025-02-27,449959.0,1
2025-02-27,449961.0,3
2025-02-27,453428.0,135
2025-02-27,453465.0,2
2025-02-27,453510.0,93
2025-02-27,453539.0,4
2025-02-27,453541.0,7
2025-02-27,453548.0,11
2025-02-27,453549.0,1
2025-02-27,453563.0,1
2025-02-27,453934.0,32
2025-02-27,455198.0,31
2025-02-27,458994.0,67
2025-02-27,459503.0,3
2025-02-27,460283.0,1
2025-02-27,460293.0,8
2025-02-27,460897.0,123
2025-02-27,462119.0,7
2025-02-27,462477.0,31
2025-02-27,462479.0,26
2025-02-27,462665.0,13
2025-02-27,464805.0,1
2025-02-27,465911.0,6
2025-02-27,466062.0,13
2025-02-27,467332.0,4
2025-02-27,468957.0,1
2025-02-27,468961.0,1
2025-02-27,468970.0,14
2025-02-27,468974.0,11
2025-02-27,468977.0,36
2025-02-27,470329.0,3
2025-02-27,473438.0,4
2025-02-27,473840.0,5
2025-02-27,477192.0,1
2025-02-27,478862.0,10
2025-02-27,481150.0,5
2025-02-27,481191.0,25
2025-02-27,483451.0,27
2025-02-27,484307.0,25
2025-02-27,484813.0,36
2025-02-27,484845.0,2
2025-02-27,485772.0,1
2025-02-27,487293.0,4
2025-02-27,488037.0,2
2025-02-27,490663.0,4
2025-02-27,491384.0,12
2025-02-27,492718.0,52
2025-02-27,492720.0,10
2025-02-27,492968.0,17
2025-02-27,493521.0,98
2025-02-27,493604.0,7
2025-02-27,494030.0,12
2025-02-27,494661.0,7
2025-02-27,494663.0,2
2025-02-27,496821.0,10
2025-02-27,497613.0,8
2025-02-27,498110.0,3
2025-02-27,498173.0,21
2025-02-27,498510.0,1
2025-02-27,498843.0,10
2025-02-27,498901.0,2
2025-02-27,499307.0,1
2025-02-27,499310.0,2
2025-02-27,499958.0,75
2025-02-27,501285.0,100
2025-02-27,501510.0,1
2025-02-27,502609.0,39
2025-02-27,502610.0,27
2025-02-27,502612.0,11
2025-02-27,502613.0,9
2025-02-27,502614.0,4
2025-02-27,502616.0,5
2025-02-27,502617.0,3
2025-02-27,502618.0,2
2025-02-27,502620.0,2
2025-02-27,502622.0,2
2025-02-27,505180.0,14
2025-02-27,505444.0,2
2025-02-27,505744.0,8
2025-02-27,506761.0,84
2025-02-27,508174.0,35
2025-02-27,508175.0,44
2025-02-27,508947.0,17
2025-02-27,509224.0,4
2025-02-27,509413.0,7
2025-02-27,509670.0,28
2025-02-27,510907.0,42
2025-02-27,511681.0,4
2025-02-27,512063.0,11
2025-02-27,512238.0,14
2025-02-27,516561.0,5
2025-02-27,540974.0,12
2025-02-27,542845.0,26
2025-02-27,542847.0,2
2025-02-27,542848.0,18
2025-02-27,542850.0,33
2025-02-27,542879.0,2
2025-02-27,543273.0,3
2025-02-27,545481.0,7
2025-02-27,547053.0,1
2025-02-27,547511.0,9
2025-02-27,548228.0,50
2025-02-27,548267.0,2
2025-02-27,548809.0,3
2025-02-27,550493.0,1
2025-02-27,550495.0,1
2025-02-27,550496.0,2
2025-02-27,550866.0,1
2025-02-27,550878.0,1
2025-02-27,550917.0,10
2025-02-27,550918.0,11
2025-02-27,558626.0,5
2025-02-27,561578.0,2
2025-02-27,562250.0,11
2025-02-27,562338.0,379
2025-02-27,563851.0,4
2025-02-27,564477.0,1
2025-02-27,564812.0,2
2025-02-27,564943.0,1
2025-02-27,565159.0,1
2025-02-27,565356.0,2
2025-02-27,566175.0,29
2025-02-27,566178.0,6
2025-02-27,569459.0,5
2025-02-27,576395.0,1
2025-02-27,584393.0,1
2025-02-27,584609.0,4
2025-02-27,585375.0,5
2025-02-27,586039.0,3
2025-02-27,586041.0,107
2025-02-27,586045.0,19
2025-02-27,586046.0,1
2025-02-27,586138.0,1
2025-02-27,586194.0,4
2025-02-27,588631.0,2
2025-02-27,588632.0,5
2025-02-27,588635.0,2
2025-02-27,588637.0,1
2025-02-27,588640.0,1
2025-02-27,588915.0,2
2025-02-27,589689.0,88
2025-02-27,589691.0,25
2025-02-27,594052.0,22
2025-02-27,594662.0,1
2025-02-27,596506.0,1
2025-02-27,597317.0,1
2025-02-27,597549.0,1
2025-02-27,600343.0,12
2025-02-27,601299.0,1
2025-02-27,602926.0,5
2025-02-27,609430.0,2
2025-02-27,610612.0,1502
2025-02-27,610617.0,12
2025-02-27,610623.0,2
2025-02-27,610624.0,6
2025-02-27,610627.0,5
2025-02-27,610640.0,5
2025-02-27,610648.0,3
2025-02-27,610660.0,10
2025-02-27,610676.0,10
2025-02-27,610682.0,1
2025-02-27,614850.0,115
2025-02-27,617508.0,2
2025-02-27,624510.0,13
2025-02-27,629531.0,2
2025-02-27,630489.0,16
2025-02-27,634615.0,51
2025-02-27,636845.0,1
2025-02-27,639593.0,10
2025-02-27,641224.0,45
2025-02-27,649641.0,27
2025-02-27,651604.0,1
2025-02-27,661325.0,8
2025-02-27,673910.0,1
2025-02-27,679331.0,2
2025-02-27,681744.0,15
2025-02-27,684413.0,3
2025-02-27,696825.0,1
2025-02-27,700603.0,1
2025-02-27,742710.0,1
2025-02-27,777932.0,10
2025-02-27,808545.0,66
2025-02-27,822259.0,1
2025-02-27,829223.0,11
2025-02-27,829225.0,1
2025-02-27,829228.0,32
2025-02-27,880266.0,2
2025-02-27,884767.0,1
2025-02-27,952602.0,10
2025-02-27,961852.0,1
2025-02-27,962270.0,1
2025-02-27,970783.0,4
2025-02-27,1040997.0,2
2025-02-27,1043323.0,4
2025-02-27,1047576.0,10
2025-02-27,1059456.0,1
2025-02-27,1138847.0,27
2025-02-27,1143636.0,3
2025-02-27,1152838.0,1
2025-02-27,1179280.0,13
2025-02-27,1213416.0,1
2025-02-27,1260905.0,4
2025-02-27,1321011.0,6
2025-02-27,1330715.0,1
2025-02-27,1392212.0,2
2025-02-27,1394338.0,1
2025-02-27,1395824.0,4
2025-02-27,1396847.0,9
2025-02-27,1424322.0,8
2025-02-27,1427724.0,80
2025-02-27,1427725.0,7
2025-02-27,1435048.0,3
2025-02-27,1446147.0,1
2025-02-27,1461763.0,1
2025-02-27,1467034.0,2
2025-02-27,1473900.0,6
2025-02-27,1615734.0,3
2025-02-27,1627829.0,2
2025-02-27,1654145.0,2
2025-02-27,1669434.0,1
2025-02-27,1669435.0,1
2025-02-27,1669439.0,15
2025-02-27,1669440.0,1
2025-02-28,70580.0,31
2025-02-28,71248.0,16
2025-02-28,71255.0,5
2025-02-28,71259.0,9
2025-02-28,123979.0,2
2025-02-28,137436.0,20
2025-02-28,143785.0,95
2025-02-28,143787.0,86
2025-02-28,152268.0,1
2025-02-28,152269.0,14
2025-02-28,152500.0,6
2025-02-28,152506.0,8
2025-02-28,152507.0,5
2025-02-28,152512.0,1
2025-02-28,161897.0,1
2025-02-28,168459.0,2
2025-02-28,168465.0,3
2025-02-28,168471.0,34
2025-02-28,168472.0,13
2025-02-28,168474.0,7
2025-02-28,168771.0,68
2025-02-28,168774.0,6
2025-02-28,168775.0,2
2025-02-28,171951.0,6
2025-02-28,178801.0,9
2025-02-28,178951.0,59
2025-02-28,178952.0,33
2025-02-28,179023.0,3
2025-02-28,180683.0,2
2025-02-28,183670.0,4
2025-02-28,183983.0,1
2025-02-28,185186.0,8
2025-02-28,185233.0,7
2025-02-28,185234.0,1
2025-02-28,187697.0,1
2025-02-28,241651.0,1
2025-02-28,241751.0,1
2025-02-28,241756.0,57
2025-02-28,254742.0,2
2025-02-28,258963.0,2
2025-02-28,267304.0,2
2025-02-28,268583.0,2
2025-02-28,271105.0,4
2025-02-28,271134.0,2
2025-02-28,272394.0,1
2025-02-28,281896.0,2
2025-02-28,283493.0,1
2025-02-28,290937.0,6
2025-02-28,299611.0,3
2025-02-28,299612.0,2
2025-02-28,305965.0,4
2025-02-28,308006.0,15
2025-02-28,312261.0,3
2025-02-28,312512.0,1
2025-02-28,313256.0,4
2025-02-28,319317.0,7
2025-02-28,321908.0,2
2025-02-28,336167.0,3
2025-02-28,354549.0,6
2025-02-28,357744.0,7
2025-02-28,378528.0,1
2025-02-28,408747.0,30
2025-02-28,408759.0,19
2025-02-28,414821.0,6
2025-02-28,414830.0,3
2025-02-28,414832.0,2
2025-02-28,415290.0,1
2025-02-28,415360.0,6
2025-02-28,417195.0,1
2025-02-28,417200.0,1
2025-02-28,417201.0,1
2025-02-28,418360.0,2
2025-02-28,422929.0,21
2025-02-28,423021.0,26
2025-02-28,428148.0,6
2025-02-28,428149.0,7
2025-02-28,428152.0,3
2025-02-28,428962.0,1
2025-02-28,430717.0,3
2025-02-28,432304.0,1
2025-02-28,433044.0,2
2025-02-28,437255.0,16
2025-02-28,442620.0,2
2025-02-28,444038.0,6
2025-02-28,445145.0,47
2025-02-28,445483.0,5
2025-02-28,445947.0,27
2025-02-28,445950.0,34
2025-02-28,445955.0,6
2025-02-28,445956.0,3
2025-02-28,448407.0,14
2025-02-28,448839.0,33
2025-02-28,449961.0,1
2025-02-28,453428.0,81
2025-02-28,453466.0,33
2025-02-28,453510.0,129
2025-02-28,453541.0,11
2025-02-28,453548.0,10
2025-02-28,453549.0,3
2025-02-28,453563.0,3
2025-02-28,453570.0,1
2025-02-28,453934.0,16
2025-02-28,455198.0,24
2025-02-28,458994.0,48
2025-02-28,460293.0,3
2025-02-28,460897.0,78
2025-02-28,462119.0,32
2025-02-28,462477.0,9
2025-02-28,462479.0,11
2025-02-28,462665.0,8
2025-02-28,465794.0,18
2025-02-28,466062.0,12
2025-02-28,467332.0,2
2025-02-28,468961.0,9
2025-02-28,468963.0,1
2025-02-28,468970.0,2
2025-02-28,468974.0,6
2025-02-28,468977.0,4
2025-02-28,469158.0,1
2025-02-28,470329.0,3
2025-02-28,470368.0,18
2025-02-28,473429.0,2
2025-02-28,473840.0,13
2025-02-28,481150.0,5
2025-02-28,481191.0,103
2025-02-28,483303.0,1
2025-02-28,483450.0,4
2025-02-28,483451.0,1
2025-02-28,483453.0,33
2025-02-28,484307.0,9
2025-02-28,484813.0,48
2025-02-28,487293.0,3
2025-02-28,488037.0,3
2025-02-28,490663.0,2
2025-02-28,491384.0,5
2025-02-28,492711.0,74
2025-02-28,492718.0,58
2025-02-28,493044.0,1
2025-02-28,493420.0,7
2025-02-28,493421.0,2
2025-02-28,493521.0,72
2025-02-28,494030.0,13
2025-02-28,494661.0,11
2025-02-28,494860.0,12
2025-02-28,497613.0,29
2025-02-28,498110.0,2
2025-02-28,498173.0,14
2025-02-28,498843.0,11
2025-02-28,498901.0,1
2025-02-28,499958.0,82
2025-02-28,501285.0,72
2025-02-28,501510.0,2
2025-02-28,501514.0,1
2025-02-28,502609.0,28
2025-02-28,502610.0,38
2025-02-28,502612.0,5
2025-02-28,502613.0,2
2025-02-28,502614.0,3
2025-02-28,502616.0,7
2025-02-28,502617.0,13
2025-02-28,502618.0,2
2025-02-28,502619.0,1
2025-02-28,502622.0,2
2025-02-28,505180.0,5
2025-02-28,505413.0,1
2025-02-28,505415.0,1
2025-02-28,505444.0,5
2025-02-28,505744.0,3
2025-02-28,506718.0,1
2025-02-28,506761.0,110
2025-02-28,506764.0,4
2025-02-28,508113.0,2
2025-02-28,508174.0,21
2025-02-28,508175.0,16
2025-02-28,508947.0,7
2025-02-28,509224.0,1
2025-02-28,509228.0,1
2025-02-28,509413.0,17
2025-02-28,509670.0,30
2025-02-28,509736.0,1
2025-02-28,510907.0,72
2025-02-28,511681.0,3
2025-02-28,511688.0,2
2025-02-28,512063.0,10
2025-02-28,516561.0,2
2025-02-28,527553.0,1
2025-02-28,542845.0,11
2025-02-28,542847.0,10
2025-02-28,542848.0,11
2025-02-28,542850.0,72
2025-02-28,543273.0,1
2025-02-28,545479.0,1
2025-02-28,545481.0,6
2025-02-28,547511.0,8
2025-02-28,548228.0,51
2025-02-28,548267.0,4
2025-02-28,548809.0,4
2025-02-28,550681.0,1
2025-02-28,550866.0,1
2025-02-28,550917.0,12
2025-02-28,550918.0,29
2025-02-28,558626.0,8
2025-02-28,558983.0,1
2025-02-28,561578.0,3
2025-02-28,562250.0,4
2025-02-28,562310.0,2
2025-02-28,562338.0,381
2025-02-28,563786.0,1
2025-02-28,563797.0,1
2025-02-28,563851.0,13
2025-02-28,564476.0,1
2025-02-28,564477.0,4
2025-02-28,564812.0,4
2025-02-28,564943.0,2
2025-02-28,565687.0,1
2025-02-28,566175.0,35
2025-02-28,566178.0,4
2025-02-28,569459.0,5
2025-02-28,572669.0,1
2025-02-28,573411.0,15
2025-02-28,576395.0,1
2025-02-28,584393.0,1
2025-02-28,584609.0,6
2025-02-28,585375.0,12
2025-02-28,586041.0,72
2025-02-28,586045.0,30
2025-02-28,586138.0,3
2025-02-28,586194.0,3
2025-02-28,587047.0,1
2025-02-28,588632.0,2
2025-02-28,588635.0,2
2025-02-28,588637.0,9
2025-02-28,588639.0,2
2025-02-28,588640.0,2
2025-02-28,594052.0,19
2025-02-28,594662.0,5
2025-02-28,594666.0,1
2025-02-28,597549.0,2
2025-02-28,600343.0,13
2025-02-28,601299.0,1
2025-02-28,602926.0,19
2025-02-28,605437.0,1
2025-02-28,609430.0,1
2025-02-28,610612.0,215
2025-02-28,610617.0,15
2025-02-28,610627.0,11
2025-02-28,610640.0,8
2025-02-28,610648.0,1
2025-02-28,610660.0,3
2025-02-28,613112.0,21
2025-02-28,613536.0,17
2025-02-28,614850.0,214
2025-02-28,614855.0,1
2025-02-28,624510.0,3
2025-02-28,629531.0,1
2025-02-28,634615.0,39
2025-02-28,635573.0,1
2025-02-28,641224.0,4
2025-02-28,649641.0,12
2025-02-28,661325.0,2
2025-02-28,679331.0,20
2025-02-28,681744.0,1
2025-02-28,684348.0,1
2025-02-28,684413.0,1
2025-02-28,689944.0,1
2025-02-28,696825.0,1
2025-02-28,700591.0,1
2025-02-28,718931.0,1
2025-02-28,742710.0,1
2025-02-28,777932.0,7
2025-02-28,808545.0,182
2025-02-28,829223.0,2
2025-02-28,829225.0,1
2025-02-28,829228.0,7
2025-02-28,863894.0,1
2025-02-28,925275.0,3
2025-02-28,952602.0,5
2025-02-28,953999.0,2
2025-02-28,961852.0,8
2025-02-28,970783.0,2
2025-02-28,1016382.0,1
2025-02-28,1037012.0,3
2025-02-28,1040997.0,2
2025-02-28,1043323.0,1
2025-02-28,1047576.0,1
2025-02-28,1138847.0,33
2025-02-28,1143636.0,3
2025-02-28,1216421.0,1
2025-02-28,1260905.0,2
2025-02-28,1321011.0,5
2025-02-28,1395824.0,3
2025-02-28,1396847.0,4
2025-02-28,1417743.0,1
2025-02-28,1417746.0,2
2025-02-28,1427724.0,42
2025-02-28,1427725.0,2
2025-02-28,1430670.0,3
2025-02-28,1435048.0,4
2025-02-28,1435049.0,10
2025-02-28,1461763.0,2
2025-02-28,1467034.0,2
2025-02-28,1469548.0,1
2025-02-28,1473900.0,1
2025-02-28,1615734.0,2
2025-02-28,1627829.0,3
2025-02-28,1669439.0,17
2025-03-01,70213.0,2
2025-03-01,70580.0,19
2025-03-01,71248.0,24
2025-03-01,71255.0,22
2025-03-01,71259.0,39
2025-03-01,137436.0,43
2025-03-01,143770.0,123
2025-03-01,143785.0,192
2025-03-01,143787.0,331
2025-03-01,152268.0,3
2025-03-01,152269.0,30
2025-03-01,152506.0,6
2025-03-01,155754.0,4
2025-03-01,162029.0,36
2025-03-01,168459.0,2
2025-03-01,168465.0,3
2025-03-01,168471.0,17
2025-03-01,168472.0,72
2025-03-01,168474.0,10
2025-03-01,168677.0,7
2025-03-01,168771.0,107
2025-03-01,168774.0,7
2025-03-01,168775.0,14
2025-03-01,170635.0,11
2025-03-01,170645.0,4
2025-03-01,170650.0,7
2025-03-01,171929.0,1
2025-03-01,171951.0,4
2025-03-01,178950.0,3
